Species	PFT
Convolvulus arvensis	forb
Convolvulus bidentatus	not assigned
Convolvulus cantabrica	forb
Convolvulus chilensis	not assigned
Convolvulus clementii	not assigned
Convolvulus coelesyriacus	forb
Convolvulus crenatifolius	not assigned
Convolvulus demissus	forb
Convolvulus dorycnium	not assigned
Convolvulus equitans	not assigned
Convolvulus erubescens	forb
Convolvulus eyreanus	not assigned
Convolvulus farinosus	forb
Convolvulus floridus	not assigned
Convolvulus glomeratus	not assigned
Convolvulus hermanniae	forb
Convolvulus humilis	not assigned
Convolvulus lanuginosus	(shrub)
Convolvulus lineatus	forb
Convolvulus microsepalus	not assigned
Convolvulus ocellatus	forb
Convolvulus palaestinus	forb
Convolvulus pentapetaloides	forb
Convolvulus persicus	not assigned
Convolvulus prostratus	forb
Convolvulus remotus	forb
Convolvulus repens	forb
Convolvulus sabatius	not assigned
Convolvulus sagittatus	conflicting (forb vs. shrub)
Convolvulus scammonia	not assigned
Convolvulus scoparius	(shrub)
Convolvulus secundus	conflicting (forb vs. shrub)
Convolvulus sepium	not assigned
Convolvulus siculus	forb
Convolvulus tragacanthoides	(shrub)
Convolvulus tricolor	forb
Conyza hochstetteri	not assigned
Conyza incana	not assigned
Conyza newii	not assigned
Conyza species	not assigned
Conyza steudelii	forb
Conyza sumatrensis	forb
Conzattia multiflora	(legume?)
Copaifera aromatica	(tree)
Copaifera baumiana	(shrub)
Copaifera bracteata	(legume?)
Copaifera copaibo	(tree)
Copaifera duckei	(tree)
Copaifera guianensis	(legume?)
Copaifera langsdorffii	(tree)
Copaifera martii	(shrub)
Copaifera mildbraedii	(tree)
Copaifera multijuga	(legume?/tree)
Copaifera officinalis	(legume?)
Copaifera palustris	(legume?)
Copaifera panamensis	(legume?)
Copaifera paupera	(tree)
Copaifera pubiflora	(legume?)
Copaifera religiosa	(legume?)
Copaifera salikounda	(legume?)
Copaifera trapezifolia	(tree)
Copernicia alba	(tree)
Copernicia prunifera	not assigned
Copernicia tectorum	not assigned
Copiapoa calderana	not assigned
Copiapoa cinerea	not assigned
Copiapoa grandiflora	not assigned
Copiapoa longistaminea	not assigned
Copiapoa species	not assigned
Coprosma arborea	not assigned
Coprosma areolata	(shrub)
Coprosma cheesemanii	(shrub)
Coprosma ciliata	(shrub)
Coprosma colensoi	(shrub)
Coprosma crassifolia	(tree)
Coprosma cuneata	(shrub)
Coprosma ernodeoides	(shrub)
Coprosma foetidissima	(shrub)
Coprosma hirtella	(shrub)
Coprosma intertexta	(shrub)
Coprosma linariifolia	(shrub/tree)
Coprosma longifolia	not assigned
Coprosma lucida	(shrub/tree)
Coprosma microcarpa	not assigned
Coprosma nitida	not assigned
Coprosma nivalis	not assigned
Coprosma ochracea	(shrub/tree)
Coprosma parviflora	(shrub)
Coprosma perpusilla	not assigned
Coprosma petriei	(shrub)
Coprosma propinqua	(shrub)
Coprosma pseudociliata	not assigned
Coprosma pseudocuneata	(shrub)
Coprosma quadrifida	(tree)
Coprosma repens	not assigned
Coprosma rhamnoides	(shrub)
Coprosma rigida	(shrub)
Coprosma robusta	(shrub/tree)
Coprosma rotundifolia	(shrub)
Coprosma rubra	(tree)
Coprosma rugosa	(shrub)
Coprosma serrulata	(shrub)
Coprosma species	not assigned
Coprosma taitensis	not assigned
Coprosma tenuicaulis	not assigned
Coprosma tenuifolia	not assigned
Coptidium pallasii	not assigned
Coptidium spitsbergense	not assigned
Coptis trifolia	forb
Coptosapelta diffusa	not assigned
Coptosperma graveolens	(shrub)
Coptosperma madagascariense	not assigned
Coptosperma neurophyllum	not assigned
Coptosperma nigrescens	(shrub/tree)
Coptosperma supra-axillare	(shrub/tree)
Corallocarpus bainesii	forb
Corallocarpus boehmii	forb
Corallocarpus grevei	not assigned
Corallocarpus perrieri	not assigned
Corallocarpus schimperi	not assigned
Corallocarpus tenuissimus	forb
Corallocarpus triangularis	forb
Corallorhiza maculata	forb
Corallorhiza striata	forb
Corallorhiza trifida	forb
Corallorrhiza trifida	forb
Cora̤̣o de-negro	(tree)
Corbichonia decumbens	forb
Corbichonia rubriviolacea	not assigned
Corchorus aestuans	forb
Corchorus angolensis	forb
Corchorus asplenifolius	forb
Corchorus brevicornutus	forb
Corchorus capsularis	forb
Corchorus confusus	forb
Corchorus cunninghamii	forb
Corchorus depressus	conflicting (forb vs. shrub)
Corchorus fascicularis	forb
Corchorus hirsutus	forb
Corchorus junodii	(shrub)
Corchorus kirkii	(shrub)
Corchorus longipedunculatus	forb
Corchorus merxmuelleri	forb
Corchorus olitorius	forb
Corchorus orinocensis	not assigned
Corchorus pseudoolitorius	forb
Corchorus saxatilis	forb
Corchorus schimperi	forb
Corchorus tridens	forb
Corchorus trilocularis	forb
Corchorus velutinus	(shrub)
Cordeauxia edulis	(legume?)
Cordia africana	(tree)
Cordia alliodora	(tree)
Cordia americana	(tree)
Cordia bicolor	(tree)
Cordia boissieri	(shrub)
Cordia borinquensis	(shrub/tree)
Cordia brasiliensis	(tree)
Cordia caffra	(tree)
Cordia chamissoniana	not assigned
Cordia cicatricosa	(tree)
Cordia collococca	(tree)
Cordia croatii	not assigned
Cordia cymosa	not assigned
Cordia decandra	not assigned
Cordia dentata	(tree)
Cordia dichotoma	(tree)
Cordia dodecandra	(tree)
Cordia dwyeri	(tree)
Cordia ecalyculata	(tree)
Cordia elaeagnoides	(tree)
Cordia elliptica	(tree)
Cordia eriostigma	not assigned
Cordia exaltata	(tree)
Cordia fallax	(tree)
Cordia fragrantissima	(tree)
Cordia gerascanthus	(tree)
Cordia glabrata	(tree)
Cordia glazioviana	(tree)
Cordia goeldiana	(tree)
Cordia goetzei	(shrub/tree)
Cordia grandicalyx	(shrub/tree)
Cordia hebeclada	(tree)
Cordia incognita	(tree)
Cordia kingstoniana	not assigned
Cordia laevifrons	(shrub/tree)
Cordia laevigata	(tree)
Cordia lasiocalyx	(tree)
Cordia latiloba	not assigned
Cordia lomatoloba	(tree)
Cordia lucidula	(tree)
Cordia lutea	not assigned
Cordia mairei	not assigned
Cordia mandimbana	(tree)
Cordia megalantha	(tree)
Cordia millenii	(tree)
Cordia monoica	(shrub/tree)
Cordia mukuensis	(shrub/tree)
Cordia myxa	(tree)
Cordia nitida	not assigned
Cordia nodosa	(tree)
Cordia obliqua	(tree)
Cordia oncocalyx	not assigned
Cordia panamensis	(shrub)
Cordia panicularis	(tree)
Cordia pilosissima	(shrub/tree)
Cordia platythyrsa	(tree)
Cordia quercifolia	not assigned
Cordia saccellia	not assigned
Cordia sagotii	(tree)
Cordia salvadorensis	(tree)
Cordia scabrifolia	(tree)
Cordia sebestena	(tree)
Cordia sellowiana	(tree)
Cordia sericicalyx	(tree)
Cordia sinensis	(shrub/tree)
Cordia sonorae	(tree)
Cordia species	not assigned
Cordia sprucei	(tree)
Cordia stellifera	(tree)
Cordia stuhlmannii	(shrub/tree)
Cordia subcordata	(shrub/tree)
Cordia sulcata	(tree)
Cordia tetrandra	(tree)
Cordia toqueve	(tree)
Cordia torrei	(shrub)
Cordia trichotoma	(tree)
Cordia troyana	(tree)
Cordia ucayaliensis	(tree)
Cordia vestita	(tree)
Cordiera killipii	not assigned
Cordiera macrophylla	(tree)
Cordiera pilosa	not assigned
Cordiera sessilis	(tree)
Cordobia argentea	forb
Cordyla africana	(tree)
Cordyla densiflora	(legume?)
Cordyla haraka	(legume?)
Cordyla madagascariensis	(legume?)
Cordyla pinnata	(legume?)
Cordylanthus laxiflorus	not assigned
Cordylanthus ramosus	forb
Cordylanthus rigidus	forb
Cordylanthus wrightii	not assigned
Cordyline australis	(tree)
Cordyline banksii	(tree)
Cordyline cannifolia	(shrub)
Cordyline congesta	(shrub)
Cordyline fruticosa	(shrub/tree)
Cordyline indivisa	(shrub)
Cordyline obtecta	not assigned
Cordyline petiolaris	(shrub)
Cordyline pumilio	not assigned
Cordyline rubra	(shrub)
Cordyline species	not assigned
Cordyline stricta	(shrub)
Cordylocarpus muricatus	not assigned
Cordylostigma cuspidatum	forb
Cordylostigma longifolium	forb
Cordylostigma microcala	forb
Cordylostigma virgatum	forb
Corema album	(shrub)
Coreopsis basalis	forb
Coreopsis bigelovii	forb
Coreopsis californica	forb
Coreopsis calliopsidea	forb
Coreopsis douglasii	forb
Coreopsis gigantea	conflicting (forb vs. shrub)
Coreopsis grandiflora	forb
Coreopsis lanceolata	forb
Coreopsis maritima	conflicting (forb vs. shrub)
Coreopsis palmata	forb
Coreopsis rosea	forb
Coreopsis suaveolens	conflicting (forb vs. shrub)
Coreopsis tinctoria	forb
Coreopsis tripteris	not assigned
Corethrodendron fruticosum	(shrub)
Corethrodendron scoparium	(shrub)
Corethrogyne filaginifolia	forb
Coriandrum sativum	forb
Coriaria angustissima	(shrub/tree)
Coriaria arborea	(shrub)
Coriaria myrtifolia	(shrub)
Coriaria napalensis	(shrub)
Coriaria nepalensis	not assigned
Coriaria plumosa	(shrub)
Coriaria ruscifolia	not assigned
Coriaria sarmentosa	(tree)
Coriaria terminalis	not assigned
Coris monspeliensis	(shrub)
Corispermum aralocaspicum	forb
Corispermum candelabrum	forb
Corispermum canescens	not assigned
Corispermum chinganicum	forb
Corispermum declinatum	forb
Corispermum elongatum	not assigned
Corispermum filifolium	not assigned
Corispermum heptapotamicum	not assigned
Corispermum hyssopifolium	forb
Corispermum intermedium	forb
Corispermum macrocarpum	forb
Corispermum marschallii	forb
Corispermum mongolicum	not assigned
Corispermum nitidum	forb
Corispermum pallasii	forb
Corispermum puberulum	forb
Corispermum squarrosum	forb
Corispermum stauntonii	forb
Corispermum stenolepis	not assigned
Corispermum villosum	forb
Coristospermum lucidum	forb
Cormus domestica	(tree)
Cornucopiae alopecuroides	grass
Cornucopiae cucullatum	grass
Cornulaca aucheri	not assigned
Cornulaca ehrenbergii	not assigned
Cornulaca korshinskyi	not assigned
Cornulaca monacantha	not assigned
Cornulaca setifera	not assigned
Cornus alba	(shrub)
Cornus alternifolia	(shrub/tree)
Cornus amomum	(shrub)
Cornus asperifolia	not assigned
Cornus bretschneideri	not assigned
Cornus canadensis	forb
Cornus capitata	(tree)
Cornus chinensis	not assigned
Cornus controversa	(shrub/tree)
Cornus darvasica	not assigned
Cornus disciflora	(tree)
Cornus drummondii	(shrub)
Cornus excelsa	not assigned
Cornus florida	(shrub/tree)
Cornus foemina	(shrub/tree)
Cornus glabrata	(shrub)
Cornus hemsleyi	not assigned
Cornus hongkongensis	not assigned
Cornus kousa	(shrub)
Cornus macrophylla	(shrub)
Cornus mas	(shrub)
Cornus meyeri	not assigned
Cornus nuttallii	(tree)
Cornus obliqua	(shrub)
Cornus oblonga	not assigned
Cornus officinalis	(shrub)
Cornus parviflora	not assigned
Cornus peruviana	(shrub/tree)
Cornus racemosa	(shrub)
Cornus rugosa	(shrub)
Cornus sanguinea	(shrub/tree)
Cornus schindleri	not assigned
Cornus sericea	(shrub/tree)
Cornus sessilis	not assigned
Cornus species	not assigned
Cornus stricta	not assigned
Cornus suecica	forb
Cornus torreyi	not assigned
Cornus volkensii	(tree)
Cornus walteri	not assigned
Cornus wilsoniana	not assigned
Cornutia pyramidata	(shrub/tree)
Corokia buddleioides	not assigned
Corokia collenettei	not assigned
Corokia cotoneaster	(shrub)
Corokia macrocarpa	not assigned
Corokia whiteana	(shrub)
Coronidium adenophorum	not assigned
Coronidium newcastlianum	not assigned
Coronidium rutidolepis	forb
Coronidium scorpioides	forb
Coronilla coronata	legume
Coronilla cretica	legume
Coronilla emerus	legume
Coronilla glauca	(shrub)
Coronilla juncea	(shrub)
Coronilla minima	legume
Coronilla repanda	legume
Coronilla rostrata	(legume?)
Coronilla scorpioides	legume
Coronilla securidaca	legume
Coronilla vaginalis	legume
Coronilla valentina	(legume?)
Coronilla varia	legume
Coronopus species	not assigned
Correa aemula	(shrub)
Correa alba	(shrub)
Correa backhouseana	(shrub)
Correa baeuerlenii	not assigned
Correa calycina	(shrub)
Correa eburnea	(shrub)
Correa glabra	(shrub)
Correa lawrenceana	(shrub)
Correa pulchella	(shrub)
Correa reflexa	(shrub/tree)
Corrigiola drymarioides	forb
Corrigiola litoralis	forb
Corrigiola telephiifolia	not assigned
Corryocactus brevistylus	not assigned
Cortaderia araucana	grass
Cortaderia atacamensis	grass
Cortaderia bifida	grass
Cortaderia boliviensis	grass
Cortaderia columbiana	grass
Cortaderia egmontiana	grass
Cortaderia hapalotricha	grass
Cortaderia hieronymi	grass
Cortaderia jubata	grass
Cortaderia modesta	grass
Cortaderia nitida	grass
Cortaderia planifolia	grass
Cortaderia pungens	grass
Cortaderia roraimensis	grass
Cortaderia rudiuscula	grass
Cortaderia selloana	grass
Cortaderia sericantha	grass
Cortaderia speciosa	grass
Cortaderia vaginata	grass
Cortiella hookeri	forb
Corybas aconitiflorus	forb
Corybas fordhamii	forb
Corybas hispidus	forb
Corybas pruinosus	forb
Corybas trilobus	forb
Corycium dracomontanum	forb
Corydalis ambigua	forb
Corydalis aurea	not assigned
Corydalis bungeana	forb
Corydalis capnoides	not assigned
Corydalis caseana	forb
Corydalis caucasica	not assigned
Corydalis cava	forb
Corydalis conorhiza	forb
Corydalis curvisiliqua	not assigned
Corydalis edulis	forb
Corydalis flabellata	not assigned
Corydalis flavula	forb
Corydalis intermedia	forb
Corydalis nobilis	not assigned
Corydalis pallida	not assigned
Corydalis pumila	forb
Corydalis solida	forb
Corydalis stricta	forb
Corydalis turtschaninovii	forb
Corylopsis glabrescens	not assigned
Corylopsis gotoana	not assigned
Corylopsis multiflora	not assigned
Corylopsis pauciflora	not assigned
Corylopsis sinensis	not assigned
Corylopsis spicata	(tree)
Corylopsis willmottiae	(shrub)
Corylus americana	(shrub)
Corylus avellana	(shrub/tree)
Corylus californica	(shrub/tree)
Corylus chinensis	(tree)
Corylus colchica	not assigned
Corylus colurna	(tree)
Corylus cornuta	(shrub/tree)
Corylus ferox	(tree)
Corylus heterophylla	(shrub)
Corylus maxima	(shrub)
Corylus sieboldiana	(shrub)
Corymbia abbreviata	(tree)
Corymbia abergiana	(tree)
Corymbia aparrerinja	not assigned
Corymbia bleeseri	(tree)
Corymbia bloxsomei	(tree)
Corymbia brachycarpa	(tree)
Corymbia calophylla	(tree)
Corymbia chippendalei	(tree)
Corymbia citriodora	(tree)
Corymbia clarksoniana	(tree)
Corymbia clavigera	(tree)
Corymbia collina	(tree)
Corymbia confertiflora	(tree)
Corymbia dallachiana	(tree)
Corymbia dichromophloia	(tree)
Corymbia eremaea	not assigned
Corymbia erythrophloia	(tree)
Corymbia eximia	(tree)
Corymbia ferruginea	(tree)
Corymbia ficifolia	(tree)
Corymbia foelscheana	(tree)
Corymbia gilbertensis	(tree)
Corymbia grandifolia	(tree)
Corymbia gummifera	(tree)
Corymbia haematoxylon	(tree)
Corymbia henryi	(tree)
Corymbia intermedia	(tree)
Corymbia latifolia	(tree)
Corymbia leichhardtii	(tree)
Corymbia lenziana	(tree)
Corymbia maculata	(tree)
Corymbia nesophila	(tree)
Corymbia opaca	(shrub/tree)
Corymbia papuana	(tree)
Corymbia peltata	(tree)
Corymbia polycarpa	(tree)
Corymbia porrecta	(tree)
Corymbia ptychocarpa	(tree)
Corymbia setosa	(tree)
Corymbia stockeri	(tree)
Corymbia terminalis	(tree)
Corymbia tessellaris	(tree)
Corymbia torelliana	(tree)
Corymbia trachyphloia	(tree)
Corymbia watsoniana	(tree)
Corymbia zygophylla	(tree)
Corymbium africanum	not assigned
Corymbium glabrum	forb
Corymbium laxum	forb
Corymborchis veratrifolia	forb
Corymborkis corymbis	forb
Corynanthe macroceras	not assigned
Corynanthe pachyceras	(tree)
Corynanthe talbotii	not assigned
Corynephorus canescens	grass
Corynephorus deschampsioides	grass
Corynephorus divaricatus	grass
Corynephorus fasciculatus	grass
Corynephorus macrantherus	grass
Corynocarpus cribbianus	(tree)
Corynocarpus laevigatus	(tree)
Corynocarpus rupestris	not assigned
Corynotheca lateriflora	forb
Corynotheca licrota	not assigned
Corypha umbraculifera	(tree)
Corypha utan	not assigned
Coryphantha macromeris	not assigned
Corythophora alta	(tree)
Corythophora amapaensis	not assigned
Corythophora rimosa	(tree)
Coscinium fenestratum	not assigned
Cosmelia rubra	not assigned
Cosmibuena grandiflora	(shrub)
Cosmibuena macrocarpa	(tree)
Cosmibuena valerii	(tree)
Cosmos bipinnatus	forb
Cosmos caudatus	not assigned
Cosmos hybridus	forb
Cosmos parviflorus	forb
Cosmos seemannii	forb
Cosmos sulphureus	forb
Cosmostigma cordatum	not assigned
Cossinia pinnata	not assigned
Costularia natalensis	grass
Costularia xyridoides	grass
Costus acreanus	forb
Costus afer	forb
Costus arabicus	forb
Costus dirzoi	forb
Costus guanaiensis	forb
Costus igneus	forb
Costus laevis	forb
Costus pulverulentus	forb
Costus scaber	forb
Costus spiralis	forb
Costus tonkinensis	forb
Costus villosissimus	forb
Cota austriaca	forb
Cota palaestina	forb
Cota tinctoria	forb
Cota triumfetti	forb
Cotinus coggygria	(shrub)
Cotinus obovatus	(tree)
Cotinus species	not assigned
Cotoneaster acuminatus	(shrub)
Cotoneaster acutifolius	(shrub)
Cotoneaster adpressus	(shrub)
Cotoneaster affinis	(shrub)
Cotoneaster ambiguus	not assigned
Cotoneaster apiculatus	(shrub)
Cotoneaster bullatus	(shrub)
Cotoneaster conspicuus	not assigned
Cotoneaster cordifolius	(shrub)
Cotoneaster coriaceus	not assigned
Cotoneaster dammeri	not assigned
Cotoneaster dielsianus	(shrub)
Cotoneaster divaricatus	not assigned
Cotoneaster franchetii	(shrub)
Cotoneaster glaucophyllus	(shrub)
Cotoneaster granatensis	not assigned
Cotoneaster horizontalis	(shrub)
Cotoneaster integerrimus	(shrub)
Cotoneaster integrifolius	(shrub)
Cotoneaster melanocarpus	(shrub)
Cotoneaster microphyllus	(shrub)
Cotoneaster mongolicus	(shrub)
Cotoneaster morrisonensis	(shrub)
Cotoneaster moupinensis	(tree)
Cotoneaster multiflorus	not assigned
Cotoneaster nebrodensis	(shrub)
Cotoneaster niger	not assigned
Cotoneaster nummularioides	(shrub)
Cotoneaster nummularius	(shrub)
Cotoneaster pannosus	(shrub)
Cotoneaster racemiflorus	(shrub)
Cotoneaster roseus	(shrub)
Cotoneaster salicifolius	(shrub)
Cotoneaster simonsii	(shrub)
Cotoneaster species	not assigned
Cotoneaster suecicus	not assigned
Cotoneaster tauricus	not assigned
Cotoneaster tomentosus	(shrub)
Cotoneaster uniflorus	not assigned
Cottea pappophoroides	grass
Cottsia californica	not assigned
Cottsia gracilis	not assigned
Cottsia linearis	not assigned
Cotula alpina	not assigned
Cotula australis	forb
Cotula bipinnata	not assigned
Cotula cinerea	not assigned
Cotula coronopifolia	forb
Cotula microglossa	not assigned
Cotula thunbergii	forb
Cotula turbinata	not assigned
Cotyledon barbeyi	(shrub)
Cotyledon campanulata	not assigned
Cotyledon orbiculata	conflicting (forb vs. shrub)
Cotyledon papillaris	not assigned
